id,value
582,2522
583,697
584,1980
585,530
586,3069
587,3457
588,3930
589,453
590,3453
591,314
592,3245
593,73
594,4677
595,3459
596,3930
597,4181
598,1560
599,553
600,1221
601,1369
602,4249
603,3843
604,2998
605,1806
606,1233
607,1067
608,2370
609,811
610,1359
611,181
612,572
613,1592
614,1570
615,3587
616,2988
617,364
618,4344
619,3147
620,3355
621,4797
622,1916
623,4180
624,4846
625,4586
626,4677
627,626
628,2469
629,4148
630,2646
631,3948
632,1294
633,4541
634,1962
635,4806
636,1595
637,4554
638,4328
639,801
640,288
641,2268
642,1291
643,1228
644,3551
645,549
646,3427
647,342
648,727
649,2995
650,2542
651,1385
652,2871
653,4103
654,2544
655,4288
656,4635
657,1164
658,640
659,188
660,1229
661,1134
662,1152
663,1506
664,719
665,1925
666,1974
667,2675
668,70
669,624
670,1153
671,4606
672,2424
673,2913
674,2347
675,4821
676,3088
677,909
678,3583
679,63
680,393
681,4288
682,4518
683,1272
684,837
685,4600
686,3932
687,2890
688,412
689,491
690,2942
691,3570
692,3208
693,4304
694,4590
695,249
696,4773
697,1001
698,2507
699,1258
700,1694
701,2829
702,1835
703,1859
704,4244
705,2658
706,2366
707,4477
708,4910
709,324
710,3689
711,4459
712,2811
713,4220
714,1754
715,4911
716,2024
717,871
718,1037
719,1237
720,2096
721,4776
722,4542
723,1525
724,2035
725,3184
726,1757
727,200
728,3560
729,2768
730,2192
731,1939
732,4094
733,2537
734,773
735,1436
736,316
737,977
738,2022
739,2032
740,2415
741,4194
742,509
743,3665
744,2501
745,4805
746,893
747,4357
748,3559
749,4399
750,3132
751,2588
752,4830
753,2945
754,4521
755,193
756,2230
757,4171
758,2603
759,2486
760,1163
761,3646
762,2508
763,1780
764,591
765,2340
766,1460
767,4598
768,396
769,536
770,2368
771,3194
772,523
773,4782
774,4256
775,1666
776,4141
777,3869
778,3914
779,1437
780,3519
781,1692
782,4531
783,3319
784,3035
785,3676
786,3051
787,2774
788,2200
789,895
790,3925
791,1054
792,2001
793,4334
794,1167
795,3045
796,2007
797,1201
798,1162
799,3629
800,2740
801,3995
802,337
803,2065
804,3059
805,1815
806,1337
807,1076
808,2487
809,2194
810,173
811,558
812,820
813,1081
814,1524
815,1225
816,4423
817,3952
818,1254
819,1052
820,858
821,2670
822,4142
823,4484
824,3542
825,204
826,490
827,3462
828,318
829,1648
830,4311
831,121
832,3631
833,393
834,4700
835,3880
836,3898
837,331
838,3303
839,3752
840,1046
841,4935
842,3346
843,4396
844,1093
845,1274
846,2612
847,1686
848,1582
849,3966
850,1135
851,3395
852,4331
853,4000
854,3308
855,2231
856,4908
857,3409
858,2195
859,1663
860,942
861,3278
862,2303
863,1618
864,2004
865,2696
866,3999
867,2373
868,4105
869,1541
870,2824
871,2343
872,2489
873,3791
874,3792
875,552
876,1051
877,3252
878,2253
879,2414
880,2192
881,4767
882,934
883,3129
884,2253
885,3107
886,3950
887,75
888,1878
889,4320
890,2218
891,2741
892,789
893,1961
894,3777
895,3259
896,434
897,1733
898,607
899,4276
900,2225
901,1803
902,2563
903,1818
904,3970
905,3723
906,3848
907,391
908,1745
909,1954
910,4438
911,4567
912,341
913,4377
914,3677
915,157
916,3858
917,1871
918,4845
919,1832
920,1751
921,3680
922,4245
923,3566
924,1816
925,648
926,4326
927,4917
928,2017
929,1127
930,3683
931,2490
932,3494
933,1023
934,227
935,4764
936,377
937,2111
938,1223
939,4132
940,550
941,821
942,2662
943,505
944,578
945,2297
946,1449
947,3942
948,2569
949,2770
950,3679
951,4292
952,784
953,3155
954,2289
955,1467
956,3290
957,2633
958,3125
959,2292
960,1760
961,4095
962,2752
963,2471
964,1194
965,4652
966,4218
967,844
968,1497
969,3811
970,1470
971,4819
972,1363
973,3710
974,1236
975,268
976,1976
977,4613
978,1197
979,826
980,2395
981,1398
982,266
983,2829
984,3536
985,1715
986,2240
987,2235
988,469
989,1045
990,3344
991,1760
992,2333
993,2981
994,1789
995,1641
996,893
997,742
998,3526
999,363
1000,2931
