id,value
766,2548
767,2665
768,2151
769,4368
770,364
771,1855
772,1236
773,2485
774,1151
775,4111
776,2522
777,934
778,1324
779,1824
780,3507
781,461
782,538
783,1139
784,2016
785,1182
786,3371
787,4053
788,2096
789,1786
790,1817
791,3372
792,1667
793,1626
794,1216
795,4598
796,2843
797,209
798,970
799,164
800,3090
801,2731
802,3410
803,4017
804,3340
805,4630
806,3786
807,696
808,3783
809,142
810,3972
811,1706
812,2398
813,1310
814,1856
815,3543
816,4127
817,1317
818,602
819,698
820,4425
821,1296
822,4723
823,2672
824,1545
825,2095
826,292
827,3560
828,3157
829,3748
830,3677
831,3693
832,2984
833,2106
834,3005
835,4551
836,4214
837,2129
838,636
839,3003
840,2892
841,3083
842,653
843,3756
844,3277
845,824
846,3894
847,2465
848,1332
849,1898
850,3524
851,4216
852,4722
853,296
854,4479
855,4172
856,2408
857,594
858,1446
859,4545
860,3401
861,730
862,3527
863,2592
864,1639
865,1810
866,762
867,1080
868,3367
869,1157
870,1016
871,2997
872,4592
873,1924
874,1600
875,3684
876,4096
877,776
878,4192
879,624
880,3405
881,3958
882,1541
883,689
884,2038
885,1078
886,1689
887,2173
888,4372
889,4186
890,979
891,4287
892,4741
893,2857
894,2511
895,2812
896,524
897,1934
898,916
899,3763
900,662
901,2303
902,754
903,1786
904,1744
905,188
906,2812
907,2128
908,2143
909,3968
910,1001
911,4312
912,2538
913,2198
914,1583
915,2575
916,1530
917,2668
918,2599
919,2903
920,4172
921,1719
922,2813
923,1389
924,1951
925,2861
926,998
927,4825
928,2160
929,2483
930,1632
931,3267
932,3166
933,1708
934,2968
935,523
936,1201
937,615
938,4819
939,4918
940,4259
941,2402
942,1504
943,4556
944,2974
945,2598
946,4515
947,1280
948,2394
949,2430
950,3064
951,1873
952,2615
953,4428
954,3466
955,4445
956,1491
957,1558
958,2433
959,777
960,3463
961,4053
962,2229
963,1402
964,3954
965,568
966,1970
967,536
968,463
969,2192
970,1229
971,3003
972,4001
973,4039
974,2184
975,399
976,4427
977,3745
978,895
979,3940
980,4026
981,679
982,2551
983,3300
984,265
985,946
986,1911
987,4011
988,2173
989,3535
990,392
991,383
992,361
993,3551
994,418
995,1168
996,3956
997,1594
998,494
999,1578
1000,3753
1001,2762
1002,648
1003,3838
1004,3429
1005,526
1006,2422
1007,3658
1008,4650
1009,4575
1010,1704
1011,1758
1012,3439
1013,4580
1014,2179
1015,1533
1016,2533
1017,267
1018,4926
1019,2489
1020,2481
1021,1840
1022,4195
1023,960
1024,1256
1025,3820
1026,2396
1027,3935
1028,4527
1029,1277
1030,4894
1031,1805
1032,2996
1033,2472
1034,4274
1035,2110
1036,1307
1037,1471
1038,3895
1039,2141
1040,292
1041,4670
1042,1921
1043,4303
1044,3025
1045,548
1046,2099
1047,1529
1048,402
1049,3273
1050,4340
1051,4921
1052,4754
1053,251
1054,3283
1055,2464
1056,2918
1057,3904
1058,3829
1059,3012
1060,4146
1061,1974
1062,1254
1063,4092
1064,1589
1065,1247
1066,992
1067,2556
1068,510
1069,4923
1070,2686
1071,1023
1072,3275
1073,3389
1074,1501
1075,1196
1076,905
1077,3352
1078,2248
1079,3970
1080,827
1081,621
1082,1317
1083,1029
1084,1879
1085,526
1086,4106
1087,3022
1088,779
1089,4230
1090,2823
1091,2812
1092,3165
1093,2054
1094,2199
1095,4987
1096,3986
1097,147
1098,1299
1099,3864
1100,2601
1101,1398
1102,1617
1103,4556
1104,3655
1105,3471
1106,949
1107,4459
1108,1111
1109,4424
1110,3501
1111,3089
1112,4639
1113,3250
1114,1332
1115,4619
1116,1601
1117,864
1118,1985
1119,3501
1120,3189
1121,2322
1122,4738
1123,2184
1124,3654
1125,2341
1126,3853
1127,4649
1128,4620
1129,4854
1130,2163
1131,4500
1132,4323
1133,3121
1134,2795
1135,575
1136,272
1137,3480
1138,3354
1139,1775
1140,417
1141,4355
1142,460
1143,1113
1144,2490
1145,3556
1146,4778
1147,1391
1148,3299
1149,2998
1150,2492
1151,362
1152,1129
1153,809
1154,523
1155,1057
1156,3822
1157,1323
1158,2090
1159,3459
1160,4500
1161,2147
1162,2762
1163,424
1164,2041
1165,3925
1166,4017
1167,4599
1168,470
1169,3387
1170,2492
1171,2167
1172,3549
1173,2032
1174,2339
1175,3092
1176,3452
1177,2005
1178,4359
1179,4623
1180,2000
1181,4791
1182,55
1183,4770
1184,3140
1185,4410
1186,757
1187,3530
1188,369
1189,3926
1190,2665
1191,487
1192,561
1193,2523
1194,204
1195,129
1196,230
1197,388
1198,4940
1199,2889
1200,2402
1201,437
1202,535
1203,4621
1204,3191
1205,1472
1206,186
1207,3045
1208,4240
1209,3714
1210,1718
1211,3437
1212,1898
1213,3586
1214,739
1215,4632
1216,1341
1217,1377
1218,2232
1219,3620
1220,882
1221,2889
1222,3685
1223,2383
1224,424
1225,1302
1226,3488
1227,115
1228,3449
1229,353
1230,596
1231,1488
1232,1106
1233,899
1234,4086
1235,1660
1236,1839
1237,4284
1238,4069
1239,4820
1240,4586
1241,3300
1242,4664
1243,3490
1244,159
1245,2247
1246,2956
1247,758
1248,4137
1249,423
1250,1363
1251,1117
1252,645
1253,2789
1254,2053
1255,3069
1256,869
1257,2594
1258,1317
1259,4846
1260,2823
1261,3838
1262,4162
1263,4687
1264,1693
1265,3097
1266,683
1267,1142
1268,2024
1269,763
1270,1783
1271,597
1272,3061
1273,755
1274,2438
1275,4500
1276,2000
1277,1027
1278,126
1279,2715
1280,4333
1281,1994
1282,2469
1283,1064
1284,652
1285,4806
1286,139
1287,1434
1288,4431
1289,3031
1290,812
1291,4886
1292,114
1293,183
1294,3783
1295,2794
1296,1119
1297,750
1298,2553
1299,923
1300,4541
1301,2774
1302,1232
1303,758
1304,2621
1305,2316
1306,1474
1307,1769
1308,1998
1309,1760
1310,2280
1311,3147
1312,3611
1313,1995
1314,834
1315,789
1316,3369
1317,2020
1318,4877
1319,483
1320,2841
1321,1529
1322,3071
1323,827
1324,3225
1325,2146
1326,1787
1327,698
1328,1999
1329,1397
1330,2528
1331,3096
1332,2518
1333,679
1334,4949
1335,603
1336,4277
1337,2199
1338,1372
1339,2994
1340,1022
1341,4406
1342,1635
1343,415
1344,3457
1345,749
1346,1640
1347,4896
1348,2267
1349,1224
1350,2399
1351,3068
1352,4847
1353,2950
1354,2458
1355,4879
1356,1332
1357,3329
1358,3794
1359,2926
1360,358
1361,2873
1362,3969
1363,4769
1364,1244
1365,2747
1366,4791
1367,1876
1368,315
1369,3123
1370,744
1371,692
1372,618
1373,1249
1374,4205
1375,2207
1376,458
1377,3616
1378,4163
1379,4204
1380,4864
1381,702
1382,132
1383,4001
1384,127
1385,3722
1386,2641
1387,1727
1388,1708
1389,4153
1390,3078
1391,2975
1392,2758
1393,1588
1394,3684
1395,2478
1396,3380
1397,1316
1398,2653
1399,4108
1400,2884
1401,3181
1402,4898
1403,4053
1404,3731
1405,2207
1406,1981
1407,3213
1408,2792
1409,2480
1410,4090
1411,1966
1412,3618
1413,3287
1414,3625
1415,1561
1416,2926
1417,452
1418,230
1419,2867
1420,4486
1421,3454
1422,2752
1423,4413
1424,3833
1425,3666
1426,2901
1427,2278
1428,1308
1429,738
1430,2192
1431,873
1432,4161
1433,2420
1434,2698
1435,2806
1436,1110
1437,4708
1438,579
1439,3653
1440,67
1441,4441
1442,3748
1443,3135
1444,2634
1445,3140
1446,235
1447,3571
1448,4577
1449,4029
1450,3742
1451,427
1452,4755
1453,3028
1454,2556
1455,4852
1456,3759
1457,1864
1458,3123
1459,4351
1460,4876
1461,1780
1462,3074
1463,1745
1464,2726
1465,4809
1466,1795
1467,813
1468,4863
1469,3847
1470,2035
1471,260
1472,2406
1473,1735
1474,182
1475,3969
1476,3557
1477,1563
1478,4971
1479,3562
1480,3634
1481,1111
1482,1537
1483,826
1484,1458
1485,3096
1486,2596
1487,4814
1488,2378
1489,1258
1490,4749
1491,4959
1492,1125
1493,3713
1494,3666
1495,1659
1496,897
1497,2995
1498,4213
1499,2195
1500,4320
1501,3805
1502,959
1503,421
1504,2172
1505,3711
1506,2262
1507,349
1508,2609
1509,4523
1510,4841
1511,2793
1512,3185
1513,2964
1514,355
1515,3935
1516,2509
1517,2672
1518,328
1519,1251
1520,2447
1521,1056
1522,258
1523,4501
1524,3812
1525,1360
1526,389
1527,1394
1528,1743
1529,1165
1530,3857
1531,4982
1532,966
1533,556
1534,1416
1535,573
1536,2671
1537,247
1538,726
1539,2462
1540,1736
1541,3111
1542,291
1543,983
1544,543
1545,2403
1546,2161
1547,3286
1548,1522
1549,2547
1550,2763
1551,3263
1552,2172
1553,2716
1554,653
1555,2382
1556,3950
1557,3331
1558,203
1559,2123
1560,76
1561,1862
1562,2845
1563,1736
1564,1236
1565,701
1566,1187
1567,4266
1568,3557
1569,1478
1570,2588
1571,1900
1572,1187
1573,1871
1574,2050
1575,3146
1576,747
1577,1885
1578,2592
1579,4521
1580,3845
1581,4829
1582,4585
1583,4156
1584,4540
1585,2771
1586,1139
1587,1802
1588,4795
1589,902
1590,1086
1591,164
1592,2464
1593,4161
1594,570
1595,3656
1596,1226
1597,2498
1598,1171
1599,1568
1600,2487
1601,476
1602,2571
1603,1828
1604,151
1605,2649
1606,4056
1607,2654
1608,556
1609,663
1610,3961
1611,3389
1612,464
1613,3478
1614,644
1615,210
1616,2581
1617,1290
1618,3231
1619,1703
1620,2828
1621,362
1622,172
1623,656
1624,3554
1625,3273
1626,2944
1627,635
1628,2236
1629,3880
1630,820
1631,2271
1632,1717
1633,753
1634,1468
1635,961
1636,1445
1637,2058
1638,4129
1639,4826
1640,3862
1641,4528
1642,2646
1643,4410
1644,4295
1645,4978
1646,2386
1647,2569
1648,3894
1649,3307
1650,2292
1651,179
1652,1618
1653,3341
1654,1557
1655,3149
1656,1595
1657,1326
1658,687
1659,425
1660,3569
1661,1930
1662,3167
1663,2322
1664,1156
1665,2704
1666,1911
1667,1437
1668,1836
1669,617
1670,815
1671,1044
1672,2783
1673,4966
1674,716
1675,4378
1676,662
1677,4374
1678,4965
1679,2342
1680,887
1681,4332
1682,2388
1683,482
1684,4513
1685,2985
1686,3410
1687,4293
1688,2368
1689,1019
1690,1481
1691,746
1692,2250
1693,1548
1694,2962
1695,3213
1696,710
1697,3912
1698,4168
1699,1141
1700,2148
1701,989
1702,3208
1703,2567
1704,3680
1705,4319
1706,2808
1707,1543
1708,3204
1709,1524
1710,3512
1711,4177
1712,3026
1713,3153
1714,1981
1715,390
1716,1877
1717,4054
1718,88
1719,257
1720,542
1721,4550
1722,1463
1723,3776
1724,1709
1725,4605
1726,1512
1727,4227
1728,2186
1729,333
1730,4559
1731,4571
1732,1272
1733,275
1734,2803
1735,3064
1736,4678
1737,3019
1738,4365
1739,3804
1740,337
1741,4868
1742,2851
1743,4009
1744,4676
1745,924
1746,3574
1747,79
1748,4919
1749,4664
1750,3712
1751,4553
1752,3417
1753,1467
1754,1697
1755,1191
1756,4125
1757,1715
1758,507
1759,4255
1760,3396
1761,1178
1762,3444
1763,4540
1764,4922
1765,3347
1766,2901
1767,4954
1768,4808
1769,4533
1770,2280
1771,3694
1772,3177
1773,2318
1774,3373
1775,466
1776,2681
1777,3055
1778,1487
1779,1522
1780,2531
1781,1796
1782,749
1783,2907
1784,1276
1785,4382
1786,1872
1787,2538
1788,4886
1789,3447
1790,2507
1791,4009
1792,222
1793,731
1794,2570
1795,3457
1796,3425
1797,4419
1798,3020
1799,1979
1800,2137
1801,1023
1802,3076
1803,4788
1804,3060
1805,3108
1806,3667
1807,2303
1808,3189
1809,3779
1810,4426
1811,1674
1812,3621
1813,3520
1814,2239
1815,2346
1816,4989
1817,1902
1818,402
1819,1389
1820,197
1821,1204
1822,4751
1823,1091
1824,1611
1825,1479
1826,3536
1827,4664
1828,2776
1829,1615
1830,2961
1831,3404
1832,1120
1833,3023
1834,4056
1835,3862
1836,4720
1837,1529
1838,1717
1839,1194
1840,3069
1841,1502
1842,1097
1843,3206
1844,4353
1845,61
1846,2417
1847,1823
1848,4568
1849,2061
1850,2991
1851,1650
1852,1221
1853,2022
1854,3727
1855,4985
1856,562
1857,2572
1858,4534
1859,912
1860,4363
1861,1279
1862,1810
1863,631
1864,3444
1865,3370
1866,151
1867,3619
1868,3349
1869,311
1870,2700
1871,2870
1872,1362
1873,3798
1874,656
1875,426
1876,4183
1877,1501
1878,2037
1879,1994
1880,4542
1881,3145
1882,1999
1883,2353
1884,4263
1885,2785
1886,2972
1887,2755
1888,601
1889,390
1890,4747
1891,1092
1892,2250
1893,137
1894,2747
1895,2588
1896,2754
1897,2394
1898,4357
1899,3716
1900,2627
1901,2032
1902,1639
1903,4871
1904,2936
1905,914
1906,3070
1907,4406
1908,1471
1909,1291
1910,3929
1911,1030
1912,438
1913,667
1914,4971
1915,3286
1916,916
1917,1650
1918,2366
1919,311
1920,4468
1921,383
1922,4951
1923,3463
1924,2022
1925,2876
1926,1122
1927,4995
1928,293
1929,566
1930,3849
1931,4972
1932,2630
1933,1451
1934,4644
1935,2413
1936,1408
1937,1652
1938,4058
1939,3017
1940,487
1941,3677
1942,4390
1943,3850
1944,1766
1945,1615
1946,3114
1947,3520
1948,1715
1949,3135
1950,1710
1951,4955
1952,2177
1953,4302
1954,4472
1955,3499
1956,2921
1957,1606
1958,4309
1959,431
1960,1317
1961,1174
1962,4577
1963,464
1964,359
1965,123
1966,813
1967,1790
1968,1517
1969,4282
1970,3880
1971,2289
1972,2177
1973,2321
1974,4108
1975,4102
1976,2389
1977,3103
1978,4927
1979,4609
1980,3151
1981,287
1982,367
1983,1865
1984,668
1985,4655
1986,3183
1987,2316
1988,3707
1989,3033
1990,1859
1991,2390
1992,2411
1993,4314
1994,3323
1995,78
1996,3425
1997,1218
1998,3275
1999,422
2000,2800
2001,209
2002,3102
2003,566
2004,3987
2005,1639
2006,2059
2007,4293
2008,2259
2009,4724
2010,1427
2011,3722
2012,546
2013,1479
2014,2337
2015,397
2016,323
2017,3550
2018,1089
2019,3552
2020,3550
2021,4226
2022,3047
2023,1334
2024,2917
2025,4599
2026,3901
2027,1291
2028,196
2029,2033
2030,1288
2031,4642
2032,3316
2033,2004
2034,2668
2035,3875
2036,4548
2037,3057
2038,3961
2039,1482
2040,985
2041,1191
2042,2108
2043,4814
2044,3978
2045,1945
2046,460
2047,2508
2048,4628
2049,1228
2050,3231
2051,3474
2052,620
2053,3811
2054,4117
2055,4561
2056,2403
2057,2775
2058,529
2059,3414
2060,1612
2061,331
2062,4621
2063,2448
2064,829
2065,333
2066,3172
2067,411
2068,1578
2069,962
2070,3521
2071,2477
2072,4368
2073,2330
2074,4576
2075,3108
2076,1617
2077,3200
2078,253
2079,4826
2080,3991
2081,2059
2082,3807
2083,4706
2084,3798
2085,2478
2086,1759
2087,3772
2088,2118
2089,4275
2090,2860
2091,1068
2092,3886
2093,552
2094,585
2095,4156
2096,3672
2097,3629
2098,4015
2099,2636
2100,1791
2101,3590
2102,3006
2103,2929
2104,1360
2105,1662
2106,2126
2107,135
2108,3187
2109,1600
2110,2053
2111,302
2112,356
2113,1383
2114,3286
2115,4174
2116,2123
2117,133
2118,2762
2119,4958
2120,196
2121,3315
2122,1232
2123,1546
2124,266
2125,4045
2126,1161
2127,135
2128,4426
2129,554
2130,3751
2131,876
2132,789
2133,2981
2134,1511
2135,1037
2136,622
2137,4650
2138,2328
2139,1450
2140,4780
2141,119
2142,2696
2143,2133
2144,384
2145,2835
2146,3034
2147,857
2148,491
2149,2915
2150,4270
2151,4440
2152,1948
2153,2793
2154,3244
2155,521
2156,2946
2157,1155
2158,605
2159,2814
2160,611
2161,421
2162,4188
2163,1611
2164,2253
2165,4860
2166,101
2167,552
2168,3693
2169,2307
2170,4442
2171,540
2172,1115
2173,4744
2174,50
2175,4321
2176,3325
2177,2741
2178,4074
2179,346
2180,4442
2181,2893
2182,4413
2183,1835
2184,4125
2185,590
2186,890
2187,1435
2188,2673
2189,2033
2190,2341
2191,2208
2192,3624
2193,2523
2194,3466
2195,4459
2196,2659
2197,424
2198,4108
2199,3399
2200,3089
2201,937
2202,2945
2203,1223
2204,137
2205,760
2206,4089
2207,87
2208,4264
2209,2037
2210,1020
2211,4480
2212,767
2213,2945
2214,4033
2215,4302
2216,3110
2217,4459
2218,3990
2219,3117
2220,4964
2221,1528
2222,1006
2223,4136
2224,668
2225,4230
2226,545
2227,3178
2228,2662
2229,60
2230,1988
2231,1488
2232,921
2233,761
2234,139
2235,999
2236,4565
2237,144
2238,4925
2239,1070
2240,4491
2241,3966
2242,1366
2243,1521
2244,2840
2245,4712
2246,2564
2247,3359
2248,2993
2249,835
2250,4326
2251,2075
2252,4309
2253,3711
2254,3300
2255,3157
2256,2089
2257,1455
2258,4344
2259,1935
2260,937
2261,1009
2262,3896
2263,2596
2264,4246
2265,519
2266,4339
2267,3322
2268,944
2269,3544
2270,806
2271,111
2272,2459
2273,1580
2274,3990
2275,2773
2276,1122
2277,987
2278,1144
2279,1131
2280,2833
2281,4020
2282,2575
2283,4876
2284,3617
2285,2053
2286,3073
2287,323
2288,1223
2289,409
2290,861
2291,3879
2292,3378
2293,1047
2294,1598
2295,2124
2296,4072
2297,4160
2298,2668
2299,470
2300,381
2301,1993
2302,773
2303,4187
2304,2686
2305,1061
2306,2393
2307,1863
2308,2947
2309,1908
2310,58
2311,1020
2312,2437
2313,4110
2314,739
2315,2595
2316,395
2317,3188
2318,1016
2319,1340
2320,720
2321,1122
2322,4891
2323,2666
2324,4717
2325,1430
2326,1469
2327,1393
2328,3794
2329,1894
2330,163
2331,4224
2332,2494
2333,2040
2334,3344
2335,3906
2336,3798
2337,621
2338,3070
2339,1658
2340,2836
2341,3581
2342,3044
2343,638
2344,501
2345,1362
2346,4360
2347,4586
2348,1759
2349,2226
2350,2246
2351,557
2352,4658
2353,401
2354,524
2355,54
2356,569
2357,2334
2358,1071
2359,3017
2360,1204
2361,3528
2362,1011
2363,449
2364,1565
2365,1275
2366,4924
2367,1781
2368,1308
2369,79
2370,2017
2371,1196
2372,674
2373,3770
2374,4575
2375,4802
2376,4936
2377,4591
2378,2937
2379,2859
2380,4744
2381,1337
2382,2829
2383,2550
2384,3825
2385,4440
2386,2599
2387,4068
2388,4761
2389,4423
2390,731
2391,691
2392,3521
2393,2049
2394,2770
2395,236
2396,3696
2397,4180
2398,3121
2399,4936
2400,2745
2401,3366
2402,1504
2403,340
2404,2674
2405,2266
2406,1891
2407,1766
2408,2022
2409,1627
2410,1488
2411,2956
2412,2729
2413,3023
2414,1608
2415,1716
2416,824
2417,2503
2418,1513
2419,4290
2420,1696
2421,3082
2422,3510
2423,756
2424,266
2425,828
2426,665
2427,3179
2428,2031
2429,433
2430,2955
2431,2909
2432,2960
2433,407
2434,2276
2435,2838
2436,2350
2437,3491
2438,2381
2439,4489
2440,2683
2441,2273
2442,1456
2443,3024
2444,1523
2445,981
2446,247
2447,2852
2448,1103
2449,3002
2450,4551
2451,212
2452,1449
2453,4260
2454,4367
2455,3854
2456,3280
2457,4365
2458,2779
2459,3015
2460,3916
2461,1252
2462,459
2463,2821
2464,4110
2465,1213
2466,2204
2467,211
2468,4211
2469,3226
2470,360
2471,4817
2472,2864
2473,697
2474,4128
2475,4529
2476,1300
2477,279
2478,3086
2479,1421
2480,1973
2481,3288
2482,616
2483,3520
2484,2226
2485,1765
2486,2130
2487,2082
2488,3381
2489,1030
2490,1530
2491,3460
2492,2975
2493,557
2494,1904
2495,2456
2496,3206
2497,3091
2498,564
2499,59
2500,1387
2501,3402
2502,3964
2503,4362
2504,2095
2505,572
2506,2764
2507,465
2508,3277
2509,4866
2510,2323
2511,1686
2512,1723
2513,145
2514,1326
2515,284
2516,1285
2517,351
2518,718
2519,1927
2520,1326
2521,2018
2522,2837
2523,3843
2524,2103
2525,741
2526,505
2527,2448
2528,4666
2529,2580
2530,2001
2531,311
2532,1309
2533,1272
2534,3023
2535,4128
2536,4114
2537,2546
2538,3307
2539,3954
2540,459
2541,4680
2542,967
2543,548
2544,2061
2545,3958
2546,2903
2547,2499
2548,893
2549,3300
2550,1309
2551,1884
2552,560
2553,1041
2554,4752
2555,2988
2556,1419
2557,1530
2558,2124
2559,4516
2560,501
2561,1661
2562,1735
2563,2635
2564,3076
2565,4957
2566,4706
2567,589
2568,2732
2569,51
2570,1310
2571,2083
2572,1133
2573,1339
2574,2351
2575,3012
2576,897
2577,2999
2578,2756
2579,2653
2580,4477
2581,4206
2582,3930
