id,value
772,2997
773,663
774,917
775,785
776,2152
777,4366
778,3402
779,4303
780,4736
781,2095
782,2668
783,3112
784,2559
785,3378
786,693
787,318
788,634
789,327
790,3095
791,1773
792,1067
793,228
794,284
795,3471
796,3825
797,595
798,2856
799,4254
800,1205
801,4971
802,4434
803,2003
804,1496
805,1212
806,669
807,908
808,1560
809,3914
810,2059
811,2685
812,4349
813,2260
814,4473
815,4490
816,2761
817,4891
818,4302
819,3436
820,4472
821,1653
822,655
823,2269
824,4008
825,756
826,3063
827,2386
828,1684
829,2197
830,2600
831,3943
832,2376
833,3940
834,4646
835,2368
836,4221
837,3351
838,4453
839,1194
840,1274
841,2333
842,4402
843,1015
844,2973
845,404
846,2422
847,3392
848,1536
849,269
850,1051
851,241
852,3692
853,3599
854,4538
855,2321
856,2760
857,2336
858,1645
859,1802
860,4243
861,3774
862,4468
863,320
864,4591
865,2895
866,4613
867,1881
868,1603
869,4035
870,1525
871,4162
872,119
873,3436
874,864
875,3016
876,2681
877,1648
878,2890
879,2217
880,1212
881,1690
882,246
883,2737
884,898
885,2882
886,1597
887,2162
888,3046
889,840
890,783
891,1346
892,4381
893,1768
894,3664
895,4655
896,700
897,3810
898,214
899,3154
900,2565
901,3788
902,815
903,317
904,420
905,4936
906,4298
907,2183
908,3886
909,394
910,2354
911,144
912,3198
913,1391
914,338
915,2429
916,2381
917,1254
918,1523
919,1041
920,1745
921,4734
922,1287
923,4506
924,4097
925,3785
926,3064
927,2287
928,4979
929,436
930,2441
931,805
932,4009
933,2277
934,4891
935,4367
936,3561
937,4113
938,2005
939,1600
940,4938
941,191
942,4056
943,1542
944,502
945,1683
946,693
947,3437
948,1267
949,1749
950,1841
951,83
952,393
953,4862
954,424
955,74
956,3888
957,4927
958,3692
959,2997
960,4790
961,1841
962,1970
963,954
964,3736
965,632
966,2309
967,4557
968,1074
969,2663
970,2135
971,2942
972,128
973,4331
974,3720
975,4833
976,2106
977,4357
978,1822
979,3018
980,2980
981,455
982,1619
983,2923
984,383
985,1800
986,2560
987,4033
988,167
989,2467
990,66
991,262
992,4502
993,285
994,3850
995,4681
996,3736
997,872
998,3530
999,2779
1000,746
