id,value
815,3984
816,1052
817,2942
818,3604
819,2482
820,4746
821,2536
822,4088
823,4681
824,3349
825,680
826,3625
827,3218
828,291
829,2624
830,814
831,3035
832,4893
833,3608
834,2652
835,3865
836,542
837,851
838,1247
839,4424
840,2654
841,1088
842,743
843,2010
844,4868
845,4724
846,2614
847,1607
848,3810
849,4997
850,3315
851,267
852,1901
853,1890
854,3179
855,1401
856,4588
857,1812
858,1903
859,1796
860,745
861,3185
862,316
863,1859
864,2589
865,4165
866,4750
867,1120
868,3819
869,4395
870,2520
871,2989
872,1720
873,2296
874,4692
875,183
876,3227
877,2686
878,4243
879,2317
880,726
881,4930
882,324
883,2177
884,1735
885,1728
886,113
887,2103
888,57
889,1858
890,1039
891,3182
892,311
893,323
894,4794
895,2813
896,678
897,2750
898,2137
899,340
900,2600
901,4330
902,234
903,1719
904,1877
905,1589
906,1424
907,240
908,2315
909,2516
910,4751
911,3414
912,4066
913,3827
914,2880
915,3806
916,2679
917,3210
918,3357
919,653
920,1025
921,1580
922,3403
923,3691
924,438
925,3949
926,1058
927,2162
928,1347
929,1477
930,4955
931,4575
932,4733
933,4437
934,1449
935,4864
936,1549
937,4165
938,1234
939,663
940,735
941,2773
942,1389
943,3698
944,2243
945,2556
946,116
947,4042
948,250
949,1406
950,3442
951,418
952,4575
953,1475
954,1066
955,4261
956,1808
957,4419
958,3258
959,550
960,3990
961,4637
962,3696
963,2890
964,224
965,183
966,1187
967,1644
968,3825
969,3619
970,4140
971,441
972,540
973,258
974,801
975,3347
976,1966
977,1784
978,2293
979,827
980,3963
981,3043
982,4389
983,2483
984,1660
985,1324
986,1982
987,3406
988,2219
989,1867
990,783
991,3892
992,4739
993,4508
994,4341
995,2444
996,929
997,3610
998,2238
999,227
1000,764
1001,2232
1002,682
1003,1994
1004,4967
1005,513
1006,1817
1007,491
1008,4746
1009,539
1010,4896
1011,2413
1012,1501
1013,560
1014,3261
1015,892
1016,2873
1017,3306
1018,2030
1019,3767
1020,243
1021,568
1022,4864
1023,4967
1024,1504
1025,1827
1026,3917
1027,4874
1028,4465
1029,1983
1030,2404
1031,1578
1032,2884
1033,2007
1034,2113
1035,1740
1036,4717
1037,2415
1038,4067
1039,807
1040,1851
1041,3600
1042,3876
1043,4955
1044,2605
1045,1785
1046,1256
1047,808
1048,3069
1049,182
1050,4602
1051,4078
1052,1476
1053,3079
1054,2144
1055,4538
1056,2214
1057,3261
1058,2357
1059,4807
1060,2112
1061,336
1062,1753
1063,1312
1064,1618
1065,2008
1066,4375
1067,4317
1068,3160
1069,3453
1070,1701
1071,1257
1072,3334
1073,979
1074,672
1075,1447
1076,407
1077,4483
1078,3624
1079,4730
1080,1235
1081,4364
1082,2086
1083,640
1084,2763
1085,2464
1086,1112
1087,1214
1088,3722
1089,1445
1090,466
1091,2890
1092,2897
1093,2748
1094,1537
1095,754
1096,3351
1097,4024
1098,3654
1099,4409
1100,2344
1101,943
1102,726
1103,1801
1104,1649
1105,559
1106,2266
1107,3066
1108,2739
1109,3736
1110,1475
1111,2569
1112,1772
1113,3688
1114,3214
1115,419
1116,1243
1117,4370
1118,925
1119,3447
1120,1082
1121,957
1122,3406
1123,3642
1124,4028
1125,707
1126,4042
1127,4345
1128,4574
1129,3806
1130,3020
1131,4795
1132,1246
1133,4361
1134,1915
1135,2952
1136,1152
1137,4673
1138,764
1139,3235
1140,111
1141,4048
1142,4902
1143,119
1144,2288
1145,4735
1146,3208
1147,3648
1148,811
1149,343
1150,1855
1151,4579
1152,931
1153,2713
1154,4117
1155,4679
1156,4251
1157,3420
1158,3313
1159,4691
1160,929
1161,185
1162,4371
1163,2698
1164,4037
1165,3544
1166,1588
1167,2076
1168,1731
1169,3156
1170,4686
1171,4365
1172,4197
1173,2978
1174,2450
1175,4676
1176,2747
1177,3581
1178,282
1179,899
1180,4492
1181,4841
1182,4960
1183,2719
1184,1521
1185,308
1186,1518
1187,79
1188,1623
1189,4447
1190,4511
1191,1758
1192,289
1193,1420
1194,2942
1195,3457
1196,1989
1197,1576
1198,2072
1199,2922
1200,2206
1201,3761
1202,2510
1203,1253
1204,3704
1205,3252
1206,2062
1207,4986
1208,4715
1209,1769
1210,1864
1211,607
1212,2003
1213,2492
1214,1528
1215,3491
1216,3121
1217,3486
1218,2852
1219,3434
1220,183
1221,881
1222,3732
1223,3838
1224,2961
1225,2044
1226,572
1227,3758
1228,3028
1229,3947
1230,103
1231,352
1232,515
1233,966
1234,590
1235,340
1236,196
1237,510
1238,2066
1239,3497
1240,1628
1241,3887
1242,199
1243,4372
1244,3128
1245,2748
1246,1153
1247,2226
1248,1827
1249,1398
1250,1570
1251,2818
1252,2716
1253,2311
1254,1733
1255,4691
1256,1676
1257,2155
1258,1953
1259,3830
1260,2485
1261,253
1262,4727
1263,292
1264,2075
1265,1141
1266,4815
1267,4186
1268,4011
1269,989
1270,4164
1271,1847
1272,4687
1273,1995
1274,1703
1275,2439
1276,4565
1277,3710
1278,624
1279,905
1280,3709
1281,4510
1282,2980
1283,1953
1284,4591
1285,4337
1286,3260
1287,2221
1288,4363
1289,942
1290,1577
1291,980
1292,3760
1293,2776
1294,769
1295,439
1296,1911
1297,341
1298,103
1299,4876
1300,3163
1301,1410
1302,3388
1303,1575
1304,2261
1305,383
1306,3040
1307,4319
1308,1529
1309,2667
1310,2800
1311,3157
1312,3291
1313,3813
1314,875
1315,4020
1316,919
1317,879
1318,781
1319,1015
1320,839
1321,1637
1322,4172
1323,2573
1324,4608
1325,1710
1326,4676
1327,2357
1328,2686
1329,3158
1330,2548
1331,4380
1332,4827
1333,4102
1334,2197
1335,1177
1336,3126
1337,3482
1338,1989
1339,4379
1340,804
1341,1273
1342,367
1343,594
1344,2718
1345,4953
1346,4804
1347,3820
1348,3937
1349,966
1350,4157
1351,462
1352,3236
1353,1423
1354,4093
1355,351
1356,2034
1357,3153
1358,2073
1359,1701
1360,2743
1361,3710
1362,1428
1363,1969
1364,2054
1365,1530
1366,3897
1367,586
1368,3215
1369,1670
1370,4802
1371,3576
1372,774
1373,3915
1374,2815
1375,658
1376,2298
1377,4282
1378,4158
1379,2540
1380,4078
1381,3427
1382,3725
1383,3862
1384,3660
1385,4780
1386,4481
1387,4203
1388,395
1389,3917
1390,1079
1391,214
1392,1150
1393,278
1394,4558
1395,954
1396,2156
1397,1275
1398,1722
1399,316
1400,4270
1401,1384
1402,919
1403,3070
1404,3707
1405,4277
1406,4857
1407,4500
1408,959
1409,3373
1410,1268
1411,3326
1412,652
1413,3901
1414,2113
1415,4557
1416,1600
1417,1460
1418,627
1419,2180
1420,4372
1421,2455
1422,584
1423,2380
1424,2167
1425,3785
1426,3977
1427,89
1428,248
1429,515
1430,137
1431,2217
1432,2101
1433,1413
1434,2992
1435,2189
1436,368
1437,978
1438,2568
1439,3848
1440,720
1441,4101
1442,227
1443,1549
1444,605
1445,3403
1446,1998
1447,194
1448,2716
1449,2183
1450,3618
1451,4445
1452,2899
1453,1128
1454,4376
1455,3128
1456,169
1457,710
1458,484
1459,4823
1460,958
1461,3459
1462,3888
1463,4233
1464,4362
1465,1801
1466,1648
1467,4312
1468,108
1469,314
1470,1478
1471,3118
1472,4965
1473,3770
1474,138
1475,1323
1476,2931
1477,1988
1478,3019
1479,1438
1480,3019
1481,4542
1482,4861
1483,3508
1484,2182
1485,2717
1486,4935
1487,4449
1488,1410
1489,3565
1490,2123
1491,3277
1492,1868
1493,2273
1494,182
1495,3524
1496,3808
1497,4572
1498,3999
1499,2825
1500,2442
1501,211
1502,2568
1503,4793
1504,706
1505,850
1506,3871
1507,470
1508,2667
1509,2997
1510,309
1511,2360
1512,2963
1513,2763
1514,3900
1515,1328
1516,4947
1517,4279
1518,4900
1519,3951
1520,2825
1521,2774
1522,4295
1523,2840
1524,1106
1525,4804
1526,904
1527,4875
1528,916
1529,415
1530,3488
1531,534
1532,4641
1533,1397
1534,4454
1535,935
1536,1195
1537,4984
1538,1305
1539,133
1540,542
1541,2349
1542,3974
1543,1807
1544,140
1545,4303
1546,984
1547,1473
1548,1605
1549,607
1550,2846
1551,1329
1552,4259
1553,1564
1554,4932
1555,57
1556,1953
1557,2978
1558,4957
1559,2737
1560,2009
1561,4231
1562,2714
1563,2976
1564,273
1565,3601
1566,2608
1567,1034
1568,3158
1569,2599
1570,4854
1571,3471
1572,4593
1573,4942
1574,4897
1575,4502
1576,3818
1577,1591
1578,2409
1579,1556
1580,4513
1581,2337
1582,3107
1583,3313
1584,4196
1585,3959
1586,3362
1587,2433
1588,639
1589,268
1590,3693
1591,3069
1592,624
1593,4232
1594,1936
1595,4487
1596,1087
1597,3063
1598,2311
1599,1150
1600,4845
1601,429
1602,2430
1603,4367
1604,434
1605,2079
1606,1894
1607,1505
1608,2897
1609,2400
1610,4636
1611,67
1612,1529
1613,1974
1614,290
1615,107
1616,3335
1617,1711
1618,479
1619,2126
1620,2846
1621,4969
1622,167
1623,1711
1624,1696
1625,704
1626,3889
1627,4676
1628,3399
1629,2323
1630,2655
1631,2445
1632,1765
1633,2474
1634,3707
1635,3165
1636,726
1637,1006
1638,2552
1639,3384
1640,2637
1641,3587
1642,1754
1643,606
1644,4961
1645,2322
1646,3181
1647,1823
1648,1507
1649,3723
1650,3838
1651,4131
1652,3505
1653,3917
1654,2599
1655,4401
1656,2278
1657,3637
1658,1686
1659,1224
1660,660
1661,1865
1662,1196
1663,4918
1664,1390
1665,3151
1666,740
1667,1100
1668,201
1669,2288
1670,4952
1671,1100
1672,2020
1673,1545
1674,3640
1675,2201
1676,1929
1677,1981
1678,360
1679,2754
1680,1006
1681,2515
1682,2385
1683,709
1684,1398
1685,918
1686,2374
1687,4995
1688,1289
1689,4063
1690,3595
1691,1214
1692,2264
1693,1405
1694,2111
1695,3286
1696,2782
1697,1327
1698,1112
1699,1922
1700,4762
1701,4208
1702,4596
1703,4534
1704,3827
1705,2073
1706,373
1707,1756
1708,1081
1709,3905
1710,4805
1711,2494
1712,1996
1713,3690
1714,163
1715,1740
1716,336
1717,529
1718,3702
1719,3381
1720,357
1721,2983
1722,707
1723,1741
1724,1698
1725,1676
1726,520
1727,1405
1728,2185
1729,1411
1730,3223
1731,2937
1732,4926
1733,1663
1734,3980
1735,4830
1736,4912
1737,731
1738,1357
1739,1724
1740,2929
1741,1949
1742,703
1743,841
1744,2285
1745,2543
1746,1573
1747,1749
1748,936
1749,4523
1750,795
1751,796
1752,2669
1753,2770
1754,4219
1755,3806
1756,1483
1757,4678
1758,1353
1759,1784
1760,2920
1761,1336
1762,2227
1763,1100
1764,521
1765,2348
1766,103
1767,355
1768,1009
1769,818
1770,4281
1771,897
1772,3335
1773,3840
1774,3257
1775,4645
1776,4277
1777,4556
1778,648
1779,1467
1780,2510
1781,895
1782,2784
1783,294
1784,3868
1785,578
1786,2581
1787,511
1788,1311
1789,1831
1790,1884
1791,2230
1792,1671
1793,86
1794,4907
1795,2997
1796,725
1797,2695
1798,4088
1799,3994
1800,1209
1801,1697
1802,1578
1803,712
1804,4112
1805,1961
1806,1731
1807,4886
1808,2815
1809,4076
1810,4962
1811,2458
1812,4718
1813,3428
1814,3511
1815,3294
1816,4965
1817,2850
1818,1033
1819,852
1820,593
1821,903
1822,3356
1823,4987
1824,2741
1825,4695
1826,4972
1827,2858
1828,4768
1829,645
1830,374
1831,3197
1832,3508
1833,3962
1834,3403
1835,2954
1836,4541
1837,1135
1838,2066
1839,2329
1840,2933
1841,1791
1842,1789
1843,4813
1844,3310
1845,2370
1846,1231
1847,863
1848,792
1849,4169
1850,1298
1851,677
1852,517
1853,494
1854,440
1855,4259
1856,1333
1857,1886
1858,1453
1859,4375
1860,4528
1861,4574
1862,3309
1863,1416
1864,101
1865,3422
1866,3981
1867,3143
1868,598
1869,397
1870,895
1871,4700
1872,4320
1873,3256
1874,3839
1875,275
1876,3032
1877,3770
1878,2925
1879,608
1880,825
1881,3816
1882,992
1883,1113
1884,1469
1885,245
1886,4182
1887,2532
1888,145
1889,1423
1890,934
1891,1709
1892,1047
1893,3410
1894,2634
1895,4720
1896,4080
1897,238
1898,1639
1899,4078
1900,1383
1901,4384
1902,2637
1903,3729
1904,3514
1905,1735
1906,1772
1907,2499
1908,114
1909,3035
1910,4297
1911,3064
1912,4848
1913,4927
1914,2513
1915,959
1916,275
1917,4097
1918,4338
1919,1070
1920,3103
1921,2023
1922,1453
1923,2729
1924,4239
1925,4167
1926,2980
1927,964
1928,3857
1929,4129
1930,343
1931,4288
1932,4347
1933,1867
1934,1067
1935,711
1936,4068
1937,944
1938,4737
1939,2340
1940,2149
1941,4493
1942,4727
1943,2334
1944,4904
1945,4020
1946,3308
1947,360
1948,163
1949,108
1950,923
1951,2871
1952,3523
1953,1392
1954,4772
1955,3081
1956,4688
1957,4548
1958,704
1959,4847
1960,1781
1961,1662
1962,2498
1963,1948
1964,3193
1965,2327
1966,1835
1967,1305
1968,207
1969,4748
1970,3157
1971,4517
1972,2663
1973,3421
1974,3136
1975,1709
1976,2857
1977,522
1978,3728
1979,221
1980,3353
1981,3794
1982,1786
1983,1457
1984,4379
1985,2957
1986,2028
1987,3972
1988,3028
1989,1399
1990,1644
1991,2360
1992,1678
1993,3057
1994,3233
1995,3972
1996,1431
1997,3484
1998,1549
1999,4118
2000,3395
2001,3609
2002,3609
2003,4455
2004,1315
2005,1088
2006,2190
2007,2661
2008,4187
2009,3730
2010,550
2011,3959
2012,2541
2013,4551
2014,1779
2015,3743
2016,3323
2017,1387
2018,2396
2019,2912
2020,195
2021,2765
2022,2792
2023,467
2024,2723
2025,2473
2026,4609
2027,2543
2028,4997
2029,948
2030,288
2031,1117
2032,2570
2033,3390
2034,2172
2035,817
2036,3620
2037,88
2038,1580
2039,3208
2040,2414
2041,4008
2042,2780
2043,3723
2044,2637
2045,2904
2046,4088
2047,4401
2048,481
2049,2064
2050,4011
2051,4426
2052,4843
2053,2223
2054,3132
2055,4121
2056,3274
2057,767
2058,716
2059,4050
2060,513
2061,4683
2062,3785
2063,1671
2064,1656
2065,3546
2066,3348
2067,2100
2068,2967
2069,3069
2070,1013
2071,2638
2072,1174
2073,2808
2074,310
2075,4117
2076,963
2077,1496
2078,84
2079,3054
2080,95
2081,3535
2082,1137
2083,4529
2084,2047
2085,1627
2086,2719
2087,1001
2088,417
2089,4815
2090,2488
2091,3008
2092,4084
2093,2927
2094,3053
2095,3683
2096,4517
2097,4030
2098,3038
2099,702
2100,1709
2101,2748
2102,4299
2103,4698
2104,3627
2105,454
2106,424
2107,1831
2108,3803
2109,845
2110,2864
2111,487
2112,2549
2113,4535
2114,4582
2115,4430
2116,2725
2117,1743
2118,2090
2119,4346
2120,4540
2121,1325
2122,3061
2123,4644
2124,893
2125,3057
2126,2822
2127,3393
2128,2782
2129,284
2130,2266
2131,2907
2132,2135
2133,1690
2134,4569
2135,2839
2136,4084
2137,1287
2138,520
2139,1776
2140,3770
2141,387
2142,817
2143,114
2144,3444
2145,4790
2146,4890
2147,2333
2148,4927
2149,1120
2150,1626
2151,1075
2152,2550
2153,3232
2154,3370
2155,4560
2156,2335
2157,3388
2158,4242
2159,4204
2160,3479
2161,3603
2162,2032
2163,4265
2164,2232
2165,3367
2166,680
2167,4496
2168,433
2169,2247
2170,4137
2171,4506
2172,4997
2173,930
2174,1645
2175,2318
2176,1542
2177,4621
2178,4615
2179,1805
2180,3040
2181,2929
2182,4178
2183,1953
2184,3428
2185,3438
2186,1082
2187,3363
2188,2272
2189,1322
2190,3177
2191,1526
2192,3320
2193,1150
2194,2194
2195,2562
2196,4688
2197,1472
2198,2034
2199,4381
2200,3944
2201,3733
2202,3145
2203,3931
2204,1088
2205,3425
2206,2744
2207,1210
2208,3321
2209,3014
2210,2903
2211,2897
2212,4329
2213,3914
2214,3272
2215,4310
2216,637
2217,4212
2218,1717
2219,3099
2220,2441
2221,3867
2222,2575
2223,3373
2224,2293
2225,1063
2226,1742
2227,585
2228,1861
2229,4788
2230,3236
2231,2498
2232,377
2233,468
2234,1417
2235,352
2236,3243
2237,3912
2238,4010
2239,817
2240,698
2241,3066
2242,2787
2243,3379
2244,1494
2245,1567
2246,4045
2247,4317
2248,4386
2249,3234
2250,2561
2251,3272
2252,895
2253,4001
2254,2853
2255,3613
2256,1293
2257,4990
2258,2089
2259,2297
2260,3204
2261,2352
2262,1404
2263,2562
2264,3970
2265,3477
2266,4822
2267,1524
2268,2467
2269,1747
2270,3986
2271,1828
2272,2279
2273,2023
2274,3629
2275,4994
2276,2657
2277,2729
2278,2545
2279,3915
2280,3614
2281,2418
2282,3128
2283,1067
2284,3085
2285,1814
2286,743
2287,3972
2288,4118
2289,3636
2290,4554
2291,812
2292,421
2293,752
2294,2504
2295,322
2296,4089
2297,4842
2298,2583
2299,3315
2300,3738
2301,3481
2302,2355
2303,2935
2304,4935
2305,2890
2306,4170
2307,704
2308,3478
2309,3094
2310,4518
2311,292
2312,1747
2313,4304
2314,2788
2315,1474
2316,3151
2317,2561
2318,4879
2319,4726
2320,945
2321,1460
2322,4201
2323,4605
2324,4749
2325,1064
2326,1702
2327,2928
2328,2122
2329,654
2330,4246
2331,3876
2332,2477
2333,1264
2334,4810
2335,1005
2336,2186
2337,3414
2338,3258
2339,3469
2340,3589
2341,1839
2342,2749
2343,3272
2344,4668
2345,2222
2346,4899
2347,2892
2348,830
2349,1860
2350,4067
2351,2774
2352,4002
2353,4493
2354,1652
2355,3263
2356,4147
2357,733
2358,3084
2359,3968
2360,1010
2361,3221
2362,3386
2363,4593
2364,417
2365,2315
2366,3692
2367,3995
2368,3925
2369,1632
2370,4249
2371,1441
2372,3033
2373,603
2374,1451
2375,3279
2376,4384
2377,1847
2378,767
2379,1086
2380,918
2381,153
2382,3660
2383,911
2384,4208
2385,1096
2386,696
2387,3412
2388,930
2389,4517
2390,4817
2391,4845
2392,1414
2393,870
2394,584
2395,625
2396,3851
2397,2231
2398,2651
2399,4178
2400,1835
2401,2205
2402,1219
2403,1679
2404,4621
2405,3711
2406,1940
2407,1203
2408,146
2409,2456
2410,1440
2411,3835
2412,1760
2413,2305
2414,3861
2415,2490
2416,2992
2417,1340
2418,2318
2419,1222
2420,3494
2421,4325
2422,2125
2423,513
2424,3329
2425,2018
2426,2583
2427,363
2428,1999
2429,2234
2430,2294
2431,876
2432,2642
2433,3774
2434,4898
2435,2511
2436,3754
2437,239
2438,3351
2439,4637
2440,1611
2441,1918
2442,3494
2443,4468
2444,3201
2445,1006
2446,4499
2447,634
2448,4512
2449,3544
2450,2043
2451,54
2452,160
2453,170
2454,58
2455,3539
2456,4596
2457,2022
2458,2667
2459,4301
2460,2353
2461,1212
2462,1432
2463,1057
2464,3867
2465,1466
2466,4994
2467,3593
2468,2340
2469,1789
2470,2737
2471,1944
2472,287
2473,4030
2474,2394
2475,1178
2476,4044
2477,514
2478,1866
2479,1384
2480,221
2481,4626
2482,2759
2483,4306
2484,4512
2485,102
2486,1248
2487,842
2488,2941
2489,1316
2490,1000
2491,4616
2492,1805
2493,3710
2494,3481
2495,674
2496,3645
2497,2595
2498,1038
2499,2948
2500,1204
2501,2128
2502,315
2503,3311
2504,4985
2505,563
2506,1623
2507,4463
2508,1817
2509,2968
2510,2402
2511,4090
2512,2739
2513,916
2514,4149
2515,4580
2516,4078
2517,1928
2518,1525
2519,610
2520,4465
2521,4843
2522,278
2523,1862
2524,4685
2525,1528
2526,2029
2527,1104
2528,2417
2529,3971
2530,2705
2531,3516
2532,1095
2533,180
2534,2805
2535,4907
2536,3290
2537,2023
2538,1308
2539,4204
2540,1567
2541,3313
2542,1930
2543,1247
2544,961
2545,2248
2546,345
2547,193
2548,4991
2549,2518
2550,616
2551,1111
2552,1555
2553,1443
2554,1088
2555,308
2556,177
2557,737
2558,1001
2559,3197
2560,4224
2561,3101
2562,2810
2563,4037
2564,4333
2565,4140
2566,1740
2567,1883
2568,4511
2569,3642
2570,467
2571,4475
2572,4494
2573,4575
2574,80
2575,3447
2576,1513
2577,3862
2578,1213
2579,2630
2580,3670
2581,4477
2582,1866
2583,648
